IMAGE_ID,LABEL,FONT_ID,WIDTH,HEIGHT
28145.jpg,26784811,0.ttf,440,150
28146.jpg,33974121,0.ttf,440,150
28147.jpg,51915537,0.ttf,440,150
28148.jpg,23096338,0.ttf,440,150
28149.jpg,98064786,3.ttf,440,150
28150.jpg,72987339,0.ttf,440,150
28151.jpg,80873227,3.ttf,440,150
28152.jpg,13714549,2.ttf,440,150
28153.jpg,48745994,2.ttf,440,150
28154.jpg,92662180,0.ttf,440,150
28155.jpg,61337249,2.ttf,440,150
28156.jpg,50235778,3.ttf,440,150
28157.jpg,98606796,1.ttf,440,150
28158.jpg,63715701,0.ttf,440,150
28159.jpg,42879036,3.ttf,440,150
28160.jpg,85829363,2.ttf,440,150
28161.jpg,15882581,2.ttf,440,150
28162.jpg,11712413,0.ttf,440,150
28163.jpg,32288566,0.ttf,440,150
28164.jpg,86570505,2.ttf,440,150
28165.jpg,96229823,2.ttf,440,150
28166.jpg,86663085,0.ttf,440,150
28167.jpg,71653296,0.ttf,440,150
28168.jpg,500469,3.ttf,330,150
28169.jpg,8887286,3.ttf,385,150
28170.jpg,33329703,0.ttf,440,150
28171.jpg,24918258,3.ttf,440,150
28172.jpg,59276589,2.ttf,440,150
28173.jpg,808409,0.ttf,330,150
28174.jpg,91304239,1.ttf,440,150
28175.jpg,12489420,0.ttf,440,150
28176.jpg,17785065,1.ttf,440,150
28177.jpg,21892092,0.ttf,440,150
28178.jpg,33030760,2.ttf,440,150
28179.jpg,7991257,0.ttf,385,150
28180.jpg,70516438,3.ttf,440,150
28181.jpg,48639174,1.ttf,440,150
28182.jpg,73998023,3.ttf,440,150
28183.jpg,46628153,0.ttf,440,150
28184.jpg,86708557,2.ttf,440,150
28185.jpg,78452822,3.ttf,440,150
28186.jpg,26313779,1.ttf,440,150
28187.jpg,3520699,3.ttf,385,150
28188.jpg,45349752,0.ttf,440,150
28189.jpg,42312371,3.ttf,440,150
28190.jpg,80987159,3.ttf,440,150
28191.jpg,52899714,0.ttf,440,150
28192.jpg,35167425,0.ttf,440,150
28193.jpg,5072784,0.ttf,385,150
28194.jpg,4545214,2.ttf,385,150
28195.jpg,2835618,2.ttf,385,150
28196.jpg,99632905,2.ttf,440,150
28197.jpg,33836389,3.ttf,440,150
28198.jpg,6386858,2.ttf,385,150
28199.jpg,79432827,3.ttf,440,150
28200.jpg,72469397,2.ttf,440,150
28201.jpg,90212627,0.ttf,440,150
28202.jpg,82495899,2.ttf,440,150
28203.jpg,85519151,2.ttf,440,150
28204.jpg,23637715,0.ttf,440,150
28205.jpg,28017527,1.ttf,440,150
28206.jpg,32922970,3.ttf,440,150
28207.jpg,52858189,3.ttf,440,150
28208.jpg,66839940,0.ttf,440,150
28209.jpg,63565827,2.ttf,440,150
28210.jpg,27807341,0.ttf,440,150
28211.jpg,72369429,1.ttf,440,150
28212.jpg,86199535,0.ttf,440,150
28213.jpg,14397936,2.ttf,440,150
28214.jpg,56452051,1.ttf,440,150
28215.jpg,75092069,3.ttf,440,150
28216.jpg,14271940,3.ttf,440,150
28217.jpg,42393203,2.ttf,440,150
28218.jpg,55769021,1.ttf,440,150
28219.jpg,39820928,2.ttf,440,150
28220.jpg,99845821,3.ttf,440,150
28221.jpg,52586330,2.ttf,440,150
28222.jpg,51235400,2.ttf,440,150
28223.jpg,17781946,1.ttf,440,150
28224.jpg,68319418,1.ttf,440,150
28225.jpg,99011939,1.ttf,440,150
28226.jpg,4847318,0.ttf,385,150
28227.jpg,28440738,0.ttf,440,150
28228.jpg,69163240,0.ttf,440,150
28229.jpg,67619193,1.ttf,440,150
28230.jpg,87083871,2.ttf,440,150
28231.jpg,81672215,3.ttf,440,150
28232.jpg,3364400,2.ttf,385,150
28233.jpg,83778432,0.ttf,440,150
28234.jpg,95046462,3.ttf,440,150
28235.jpg,49315793,1.ttf,440,150
28236.jpg,46321656,2.ttf,440,150
28237.jpg,50637610,2.ttf,440,150
28238.jpg,45029469,1.ttf,440,150
28239.jpg,74254333,1.ttf,440,150
28240.jpg,98629977,1.ttf,440,150
28241.jpg,70762400,3.ttf,440,150
28242.jpg,77581115,3.ttf,440,150
28243.jpg,53941567,0.ttf,440,150
28244.jpg,23184952,0.ttf,440,150
28245.jpg,61466647,2.ttf,440,150
28246.jpg,75405985,0.ttf,440,150
28247.jpg,45657710,3.ttf,440,150
28248.jpg,99353003,2.ttf,440,150
28249.jpg,4261053,1.ttf,385,150
28250.jpg,33746269,2.ttf,440,150
28251.jpg,73063632,2.ttf,440,150
28252.jpg,10710951,0.ttf,440,150
28253.jpg,72884368,1.ttf,440,150
28254.jpg,20390541,1.ttf,440,150
28255.jpg,29694436,3.ttf,440,150
28256.jpg,79356487,1.ttf,440,150
28257.jpg,56947818,0.ttf,440,150
28258.jpg,58508834,0.ttf,440,150
28259.jpg,15081330,1.ttf,440,150
28260.jpg,13578789,3.ttf,440,150
28261.jpg,81953586,1.ttf,440,150
28262.jpg,16464699,0.ttf,440,150
28263.jpg,5754243,0.ttf,385,150
28264.jpg,18913107,2.ttf,440,150
28265.jpg,51694538,2.ttf,440,150
28266.jpg,77120568,0.ttf,440,150
28267.jpg,60047000,0.ttf,440,150
28268.jpg,94255613,1.ttf,440,150
28269.jpg,33579234,1.ttf,440,150
28270.jpg,60569130,0.ttf,440,150
28271.jpg,72315582,0.ttf,440,150
28272.jpg,93104067,0.ttf,440,150
28273.jpg,82193300,1.ttf,440,150
28274.jpg,72285740,2.ttf,440,150
28275.jpg,84610211,3.ttf,440,150
28276.jpg,75055330,3.ttf,440,150
28277.jpg,18702440,2.ttf,440,150
28278.jpg,76823643,2.ttf,440,150
28279.jpg,66395702,1.ttf,440,150
28280.jpg,33599546,1.ttf,440,150
28281.jpg,90306255,1.ttf,440,150
28282.jpg,66433547,2.ttf,440,150
28283.jpg,65075190,3.ttf,440,150
28284.jpg,73357856,3.ttf,440,150
28285.jpg,64954362,2.ttf,440,150
28286.jpg,86891801,0.ttf,440,150
28287.jpg,61761765,1.ttf,440,150
28288.jpg,51324388,2.ttf,440,150
28289.jpg,64678335,0.ttf,440,150
28290.jpg,76849673,0.ttf,440,150
28291.jpg,11629818,3.ttf,440,150
28292.jpg,98909072,1.ttf,440,150
28293.jpg,3660741,1.ttf,385,150
28294.jpg,27286834,0.ttf,440,150
28295.jpg,26396867,1.ttf,440,150
28296.jpg,54406214,3.ttf,440,150
28297.jpg,90206135,2.ttf,440,150
28298.jpg,60896182,3.ttf,440,150
28299.jpg,367635,3.ttf,330,150
28300.jpg,48986093,1.ttf,440,150
28301.jpg,41372495,2.ttf,440,150
28302.jpg,96918724,3.ttf,440,150
28303.jpg,29717815,0.ttf,440,150
28304.jpg,42100045,1.ttf,440,150
28305.jpg,49896916,1.ttf,440,150
28306.jpg,42859328,2.ttf,440,150
28307.jpg,58936246,2.ttf,440,150
28308.jpg,10786279,2.ttf,440,150
28309.jpg,82395252,1.ttf,440,150
28310.jpg,96035173,1.ttf,440,150
28311.jpg,9542839,2.ttf,385,150
28312.jpg,29717048,0.ttf,440,150
28313.jpg,33054209,0.ttf,440,150
28314.jpg,75520594,0.ttf,440,150
28315.jpg,96157659,0.ttf,440,150
28316.jpg,61338132,0.ttf,440,150
28317.jpg,95904087,1.ttf,440,150
28318.jpg,33100180,3.ttf,440,150
28319.jpg,36036566,1.ttf,440,150
28320.jpg,46978359,2.ttf,440,150
28321.jpg,14701551,3.ttf,440,150
28322.jpg,14547300,3.ttf,440,150
28323.jpg,15237021,1.ttf,440,150
28324.jpg,88090605,2.ttf,440,150
28325.jpg,25511206,0.ttf,440,150
28326.jpg,40019998,1.ttf,440,150
28327.jpg,21547568,0.ttf,440,150
28328.jpg,8150176,0.ttf,385,150
28329.jpg,61667138,0.ttf,440,150
28330.jpg,20887455,1.ttf,440,150
28331.jpg,25296008,2.ttf,440,150
28332.jpg,97185988,1.ttf,440,150
28333.jpg,34489102,2.ttf,440,150
28334.jpg,45275323,0.ttf,440,150
28335.jpg,28785719,2.ttf,440,150
28336.jpg,85237137,1.ttf,440,150
28337.jpg,6219992,0.ttf,385,150
28338.jpg,83839573,1.ttf,440,150
28339.jpg,73426815,1.ttf,440,150
28340.jpg,83633790,1.ttf,440,150
28341.jpg,26098253,0.ttf,440,150
28342.jpg,43478574,2.ttf,440,150
28343.jpg,47439827,2.ttf,440,150
28344.jpg,22551138,2.ttf,440,150
28345.jpg,32902043,1.ttf,440,150
28346.jpg,65017842,0.ttf,440,150
28347.jpg,82885673,3.ttf,440,150
28348.jpg,6964696,1.ttf,385,150
28349.jpg,99205413,2.ttf,440,150
28350.jpg,98672213,1.ttf,440,150
28351.jpg,18977667,3.ttf,440,150
28352.jpg,85580268,1.ttf,440,150
28353.jpg,5226120,2.ttf,385,150
28354.jpg,90347157,2.ttf,440,150
28355.jpg,55259501,2.ttf,440,150
28356.jpg,16189586,0.ttf,440,150
28357.jpg,94624873,0.ttf,440,150
28358.jpg,54166768,0.ttf,440,150
28359.jpg,22272224,0.ttf,440,150
28360.jpg,9779128,0.ttf,385,150
28361.jpg,85455487,2.ttf,440,150
28362.jpg,52307313,0.ttf,440,150
28363.jpg,44456123,1.ttf,440,150
28364.jpg,31029101,1.ttf,440,150
28365.jpg,97470276,3.ttf,440,150
28366.jpg,42531976,2.ttf,440,150
28367.jpg,67312472,3.ttf,440,150
28368.jpg,49053170,1.ttf,440,150
28369.jpg,3744070,3.ttf,385,150
28370.jpg,53352040,0.ttf,440,150
28371.jpg,11424842,0.ttf,440,150
28372.jpg,10103332,3.ttf,440,150
28373.jpg,91623922,0.ttf,440,150
28374.jpg,73883572,2.ttf,440,150
28375.jpg,81993783,2.ttf,440,150
28376.jpg,70171607,1.ttf,440,150
28377.jpg,39485582,3.ttf,440,150
28378.jpg,20574840,1.ttf,440,150
28379.jpg,39372630,2.ttf,440,150
28380.jpg,86626411,2.ttf,440,150
28381.jpg,26877062,2.ttf,440,150
28382.jpg,77648700,2.ttf,440,150
28383.jpg,41236773,1.ttf,440,150
28384.jpg,58226020,2.ttf,440,150
28385.jpg,42847609,1.ttf,440,150
28386.jpg,11852205,0.ttf,440,150
28387.jpg,87488860,0.ttf,440,150
28388.jpg,57251753,2.ttf,440,150
28389.jpg,99384619,1.ttf,440,150
28390.jpg,57349394,0.ttf,440,150
28391.jpg,48162243,1.ttf,440,150
28392.jpg,39642068,3.ttf,440,150
28393.jpg,45322564,2.ttf,440,150
28394.jpg,37835361,1.ttf,440,150
28395.jpg,21873305,2.ttf,440,150
28396.jpg,428059,3.ttf,330,150
28397.jpg,78864954,3.ttf,440,150
28398.jpg,22110353,1.ttf,440,150
28399.jpg,13707572,3.ttf,440,150
28400.jpg,84853665,3.ttf,440,150
28401.jpg,62185366,3.ttf,440,150
28402.jpg,59425260,1.ttf,440,150
28403.jpg,204026,1.ttf,330,150
28404.jpg,8159775,0.ttf,385,150
28405.jpg,12519304,0.ttf,440,150
28406.jpg,5012265,3.ttf,385,150
28407.jpg,32787775,0.ttf,440,150
28408.jpg,60685886,1.ttf,440,150
28409.jpg,70475231,1.ttf,440,150
28410.jpg,33756551,3.ttf,440,150
28411.jpg,93015738,3.ttf,440,150
28412.jpg,67131199,2.ttf,440,150
28413.jpg,71297634,0.ttf,440,150
28414.jpg,78152093,0.ttf,440,150
28415.jpg,54217449,2.ttf,440,150
28416.jpg,82354405,0.ttf,440,150
28417.jpg,56235660,2.ttf,440,150
28418.jpg,54164356,0.ttf,440,150
28419.jpg,36310623,3.ttf,440,150
28420.jpg,48634597,3.ttf,440,150
28421.jpg,52041901,3.ttf,440,150
28422.jpg,6142514,3.ttf,385,150
28423.jpg,45821610,3.ttf,440,150
28424.jpg,13471103,0.ttf,440,150
28425.jpg,80807490,1.ttf,440,150
28426.jpg,71893782,3.ttf,440,150
28427.jpg,91808778,0.ttf,440,150
28428.jpg,25905384,1.ttf,440,150
28429.jpg,710437,3.ttf,330,150
28430.jpg,64671758,3.ttf,440,150
28431.jpg,16304653,2.ttf,440,150
28432.jpg,93358065,1.ttf,440,150
28433.jpg,78725918,1.ttf,440,150
28434.jpg,66388920,0.ttf,440,150
28435.jpg,58117137,2.ttf,440,150
28436.jpg,86938186,0.ttf,440,150
28437.jpg,2642570,3.ttf,385,150
28438.jpg,85872921,0.ttf,440,150
28439.jpg,16860005,2.ttf,440,150
28440.jpg,57713424,1.ttf,440,150
28441.jpg,56018498,1.ttf,440,150
28442.jpg,22627244,3.ttf,440,150
28443.jpg,92435483,3.ttf,440,150
28444.jpg,208588,3.ttf,330,150
28445.jpg,34859591,1.ttf,440,150
28446.jpg,68709895,1.ttf,440,150
28447.jpg,80657257,1.ttf,440,150
28448.jpg,28617600,0.ttf,440,150
28449.jpg,45170484,2.ttf,440,150
28450.jpg,25110900,1.ttf,440,150
28451.jpg,4347071,2.ttf,385,150
28452.jpg,39880688,0.ttf,440,150
28453.jpg,1162867,2.ttf,385,150
28454.jpg,56407554,3.ttf,440,150
28455.jpg,13767089,3.ttf,440,150
28456.jpg,8796956,1.ttf,385,150
28457.jpg,28686401,0.ttf,440,150
28458.jpg,64986783,0.ttf,440,150
28459.jpg,27444882,1.ttf,440,150
28460.jpg,76917741,0.ttf,440,150
28461.jpg,60879823,3.ttf,440,150
28462.jpg,75830182,1.ttf,440,150
28463.jpg,21745630,2.ttf,440,150
28464.jpg,98047719,3.ttf,440,150
28465.jpg,54302464,3.ttf,440,150
28466.jpg,10118180,3.ttf,440,150
28467.jpg,31948735,3.ttf,440,150
28468.jpg,26876986,1.ttf,440,150
28469.jpg,89288263,1.ttf,440,150
28470.jpg,22156487,3.ttf,440,150
28471.jpg,74862239,0.ttf,440,150
28472.jpg,29630539,1.ttf,440,150
28473.jpg,25236081,1.ttf,440,150
28474.jpg,89101192,1.ttf,440,150
28475.jpg,54276261,3.ttf,440,150
28476.jpg,96254626,2.ttf,440,150
28477.jpg,23345238,3.ttf,440,150
28478.jpg,20197155,2.ttf,440,150
28479.jpg,50780994,2.ttf,440,150
28480.jpg,79146366,2.ttf,440,150
28481.jpg,52893159,1.ttf,440,150
28482.jpg,65662607,1.ttf,440,150
28483.jpg,59057026,2.ttf,440,150
28484.jpg,52721303,0.ttf,440,150
28485.jpg,35532657,0.ttf,440,150
28486.jpg,47080205,0.ttf,440,150
28487.jpg,69519153,3.ttf,440,150
28488.jpg,50120822,3.ttf,440,150
28489.jpg,7076315,1.ttf,385,150
28490.jpg,16970791,2.ttf,440,150
28491.jpg,36856819,1.ttf,440,150
28492.jpg,55942138,2.ttf,440,150
28493.jpg,29371908,2.ttf,440,150
28494.jpg,3414100,1.ttf,385,150
28495.jpg,96740805,0.ttf,440,150
28496.jpg,72274970,3.ttf,440,150
28497.jpg,43622079,3.ttf,440,150
28498.jpg,49018264,0.ttf,440,150
28499.jpg,30154732,3.ttf,440,150
28500.jpg,41898142,3.ttf,440,150
28501.jpg,39368983,0.ttf,440,150
28502.jpg,47787913,0.ttf,440,150
28503.jpg,79519735,0.ttf,440,150
28504.jpg,43889810,3.ttf,440,150
28505.jpg,2783984,3.ttf,385,150
28506.jpg,5673451,3.ttf,385,150
28507.jpg,74713943,3.ttf,440,150
28508.jpg,63897829,0.ttf,440,150
28509.jpg,73620487,0.ttf,440,150
28510.jpg,15883684,2.ttf,440,150
28511.jpg,49075447,0.ttf,440,150
28512.jpg,10814460,3.ttf,440,150
28513.jpg,90059247,1.ttf,440,150
28514.jpg,42808295,2.ttf,440,150
28515.jpg,73038952,1.ttf,440,150
28516.jpg,50633137,3.ttf,440,150
28517.jpg,56828736,2.ttf,440,150
28518.jpg,31393255,2.ttf,440,150
28519.jpg,83993647,2.ttf,440,150
28520.jpg,47839017,2.ttf,440,150
28521.jpg,99829247,1.ttf,440,150
28522.jpg,50138537,2.ttf,440,150
28523.jpg,35866132,2.ttf,440,150
28524.jpg,58638404,1.ttf,440,150
28525.jpg,42606874,1.ttf,440,150
28526.jpg,51909006,0.ttf,440,150
28527.jpg,13694096,2.ttf,440,150
28528.jpg,83356360,1.ttf,440,150
28529.jpg,32683265,2.ttf,440,150
28530.jpg,71831255,0.ttf,440,150
28531.jpg,93612308,0.ttf,440,150
28532.jpg,1261487,0.ttf,385,150
28533.jpg,68976891,3.ttf,440,150
28534.jpg,36389916,3.ttf,440,150
28535.jpg,73042108,1.ttf,440,150
28536.jpg,65746757,3.ttf,440,150
28537.jpg,10653163,2.ttf,440,150
28538.jpg,40158171,1.ttf,440,150
28539.jpg,48530511,1.ttf,440,150
28540.jpg,99729476,0.ttf,440,150
28541.jpg,84113283,2.ttf,440,150
28542.jpg,86702893,3.ttf,440,150
28543.jpg,59441490,0.ttf,440,150
28544.jpg,27842535,3.ttf,440,150
28545.jpg,35802243,3.ttf,440,150
28546.jpg,7384798,0.ttf,385,150
28547.jpg,48973254,0.ttf,440,150
28548.jpg,77303741,0.ttf,440,150
28549.jpg,94865473,3.ttf,440,150
28550.jpg,12509160,1.ttf,440,150
28551.jpg,24738654,0.ttf,440,150
28552.jpg,49549300,2.ttf,440,150
28553.jpg,43337750,0.ttf,440,150
28554.jpg,30060691,1.ttf,440,150
28555.jpg,51013674,3.ttf,440,150
28556.jpg,83172493,2.ttf,440,150
28557.jpg,8971282,3.ttf,385,150
28558.jpg,83520361,0.ttf,440,150
28559.jpg,6161377,2.ttf,385,150
28560.jpg,74239477,1.ttf,440,150
28561.jpg,94548797,2.ttf,440,150
28562.jpg,36687448,0.ttf,440,150
28563.jpg,71097363,3.ttf,440,150
28564.jpg,63691333,1.ttf,440,150
28565.jpg,89813222,2.ttf,440,150
28566.jpg,89009807,0.ttf,440,150
28567.jpg,66131045,0.ttf,440,150
28568.jpg,48185111,3.ttf,440,150
28569.jpg,84615515,2.ttf,440,150
28570.jpg,14251739,2.ttf,440,150
28571.jpg,11886103,3.ttf,440,150
28572.jpg,61834783,2.ttf,440,150
28573.jpg,37921316,2.ttf,440,150
28574.jpg,61136872,3.ttf,440,150
28575.jpg,1113753,2.ttf,385,150
28576.jpg,67625440,2.ttf,440,150
28577.jpg,95735398,1.ttf,440,150
28578.jpg,2261596,0.ttf,385,150
28579.jpg,19220103,1.ttf,440,150
28580.jpg,91500347,3.ttf,440,150
28581.jpg,85857206,0.ttf,440,150
28582.jpg,44029438,2.ttf,440,150
28583.jpg,29791398,3.ttf,440,150
28584.jpg,6786089,3.ttf,385,150
28585.jpg,18113955,2.ttf,440,150
28586.jpg,38726285,1.ttf,440,150
28587.jpg,77405845,3.ttf,440,150
28588.jpg,80378340,2.ttf,440,150
28589.jpg,96403689,1.ttf,440,150
28590.jpg,97258265,2.ttf,440,150
28591.jpg,70895287,2.ttf,440,150
28592.jpg,86447481,3.ttf,440,150
28593.jpg,99268887,0.ttf,440,150
28594.jpg,98454342,2.ttf,440,150
28595.jpg,97325165,3.ttf,440,150
28596.jpg,46899815,1.ttf,440,150
28597.jpg,9765813,1.ttf,385,150
28598.jpg,15655563,3.ttf,440,150
28599.jpg,541207,1.ttf,330,150
28600.jpg,69660488,3.ttf,440,150
28601.jpg,66373943,0.ttf,440,150
28602.jpg,38729896,1.ttf,440,150
28603.jpg,96420256,0.ttf,440,150
28604.jpg,87985818,1.ttf,440,150
28605.jpg,3595236,3.ttf,385,150
28606.jpg,96326539,2.ttf,440,150
28607.jpg,67302568,2.ttf,440,150
28608.jpg,6697837,3.ttf,385,150
28609.jpg,57451142,0.ttf,440,150
28610.jpg,11697415,0.ttf,440,150
28611.jpg,88515061,3.ttf,440,150
28612.jpg,16569627,2.ttf,440,150
28613.jpg,57001304,2.ttf,440,150
28614.jpg,33150384,3.ttf,440,150
28615.jpg,63304770,3.ttf,440,150
28616.jpg,50145009,1.ttf,440,150
28617.jpg,54109352,1.ttf,440,150
28618.jpg,2878352,0.ttf,385,150
28619.jpg,32353386,0.ttf,440,150
28620.jpg,31001360,3.ttf,440,150
28621.jpg,5885214,1.ttf,385,150
28622.jpg,37889436,1.ttf,440,150
28623.jpg,38983018,0.ttf,440,150
28624.jpg,47089505,2.ttf,440,150
28625.jpg,67997250,1.ttf,440,150
28626.jpg,24817855,3.ttf,440,150
28627.jpg,91453443,1.ttf,440,150
28628.jpg,96763878,0.ttf,440,150
28629.jpg,79819338,2.ttf,440,150
28630.jpg,89393005,1.ttf,440,150
28631.jpg,73193132,1.ttf,440,150
28632.jpg,89060698,3.ttf,440,150
28633.jpg,49555805,1.ttf,440,150
28634.jpg,94495668,0.ttf,440,150
28635.jpg,66532541,3.ttf,440,150
28636.jpg,97199465,0.ttf,440,150
28637.jpg,1565831,1.ttf,385,150
28638.jpg,71024903,1.ttf,440,150
28639.jpg,61193988,1.ttf,440,150
28640.jpg,70990336,0.ttf,440,150
28641.jpg,45426504,3.ttf,440,150
28642.jpg,89115760,3.ttf,440,150
28643.jpg,99272066,1.ttf,440,150
28644.jpg,14732303,0.ttf,440,150
28645.jpg,97842775,0.ttf,440,150
28646.jpg,4207110,0.ttf,385,150
28647.jpg,15907484,3.ttf,440,150
28648.jpg,30336547,2.ttf,440,150
28649.jpg,21888262,0.ttf,440,150
28650.jpg,59064789,3.ttf,440,150
28651.jpg,23633742,1.ttf,440,150
28652.jpg,15633589,2.ttf,440,150
28653.jpg,76256443,2.ttf,440,150
28654.jpg,89380210,2.ttf,440,150
28655.jpg,37474889,3.ttf,440,150
28656.jpg,44841402,2.ttf,440,150
28657.jpg,39759268,0.ttf,440,150
28658.jpg,12423374,0.ttf,440,150
28659.jpg,53541790,1.ttf,440,150
28660.jpg,83768054,0.ttf,440,150
28661.jpg,90165136,0.ttf,440,150
28662.jpg,38502092,3.ttf,440,150
28663.jpg,19024597,1.ttf,440,150
28664.jpg,55472372,1.ttf,440,150
28665.jpg,17009197,1.ttf,440,150
28666.jpg,12844485,3.ttf,440,150
28667.jpg,64586209,2.ttf,440,150
28668.jpg,31201308,1.ttf,440,150
28669.jpg,52664276,3.ttf,440,150
28670.jpg,50225863,0.ttf,440,150
28671.jpg,4073261,1.ttf,385,150
28672.jpg,11867403,3.ttf,440,150
28673.jpg,30304426,1.ttf,440,150
28674.jpg,27711511,0.ttf,440,150
28675.jpg,94125860,2.ttf,440,150
28676.jpg,72552732,1.ttf,440,150
28677.jpg,61873135,1.ttf,440,150
28678.jpg,20733125,3.ttf,440,150
28679.jpg,96408276,2.ttf,440,150
28680.jpg,77190063,3.ttf,440,150
28681.jpg,19419069,2.ttf,440,150
28682.jpg,89339514,3.ttf,440,150
28683.jpg,53516709,1.ttf,440,150
28684.jpg,18499204,1.ttf,440,150
28685.jpg,46612114,1.ttf,440,150
28686.jpg,17107769,2.ttf,440,150
28687.jpg,34045946,2.ttf,440,150
28688.jpg,81443652,3.ttf,440,150
28689.jpg,12556815,3.ttf,440,150
28690.jpg,18512802,3.ttf,440,150
28691.jpg,42910308,1.ttf,440,150
28692.jpg,86872912,3.ttf,440,150
28693.jpg,79209920,2.ttf,440,150
28694.jpg,67792294,1.ttf,440,150
28695.jpg,37703918,1.ttf,440,150
28696.jpg,54371643,1.ttf,440,150
28697.jpg,26427160,1.ttf,440,150
28698.jpg,7956539,2.ttf,385,150
28699.jpg,39046637,1.ttf,440,150
28700.jpg,1708442,3.ttf,385,150
28701.jpg,71792332,3.ttf,440,150
28702.jpg,15080213,3.ttf,440,150
28703.jpg,53894984,0.ttf,440,150
28704.jpg,15460274,3.ttf,440,150
28705.jpg,79121847,0.ttf,440,150
28706.jpg,88249858,3.ttf,440,150
28707.jpg,92104936,0.ttf,440,150
28708.jpg,41568700,0.ttf,440,150
28709.jpg,16142313,0.ttf,440,150
28710.jpg,12261893,0.ttf,440,150
28711.jpg,85544527,1.ttf,440,150
28712.jpg,85524610,3.ttf,440,150
28713.jpg,68375946,0.ttf,440,150
28714.jpg,31937312,3.ttf,440,150
28715.jpg,67182861,0.ttf,440,150
28716.jpg,21384376,1.ttf,440,150
28717.jpg,40829090,1.ttf,440,150
28718.jpg,80173231,0.ttf,440,150
28719.jpg,34945117,1.ttf,440,150
28720.jpg,40421661,0.ttf,440,150
28721.jpg,21769550,3.ttf,440,150
28722.jpg,54751346,2.ttf,440,150
28723.jpg,5723378,2.ttf,385,150
28724.jpg,13585554,1.ttf,440,150
28725.jpg,61675435,0.ttf,440,150
28726.jpg,36546762,2.ttf,440,150
28727.jpg,27016793,0.ttf,440,150
28728.jpg,20267158,3.ttf,440,150
28729.jpg,2022986,2.ttf,385,150
28730.jpg,53364746,0.ttf,440,150
28731.jpg,19379242,1.ttf,440,150
28732.jpg,98085711,3.ttf,440,150
28733.jpg,38588665,3.ttf,440,150
28734.jpg,78949705,0.ttf,440,150
28735.jpg,96760327,2.ttf,440,150
28736.jpg,71107424,3.ttf,440,150
28737.jpg,9010078,0.ttf,385,150
28738.jpg,30742517,1.ttf,440,150
28739.jpg,78735319,1.ttf,440,150
28740.jpg,33555165,2.ttf,440,150
28741.jpg,35626779,0.ttf,440,150
28742.jpg,27018749,0.ttf,440,150
28743.jpg,41236390,3.ttf,440,150
28744.jpg,60172960,2.ttf,440,150
28745.jpg,25097267,0.ttf,440,150
28746.jpg,70089070,1.ttf,440,150
28747.jpg,70102898,3.ttf,440,150
28748.jpg,55367664,3.ttf,440,150
28749.jpg,51635924,0.ttf,440,150
28750.jpg,55611156,3.ttf,440,150
28751.jpg,49582266,3.ttf,440,150
28752.jpg,75337072,1.ttf,440,150
28753.jpg,80281686,1.ttf,440,150
28754.jpg,6384754,2.ttf,385,150
28755.jpg,2948609,3.ttf,385,150
28756.jpg,5848595,3.ttf,385,150
28757.jpg,15690138,0.ttf,440,150
28758.jpg,68268883,3.ttf,440,150
28759.jpg,26214283,2.ttf,440,150
28760.jpg,41940318,3.ttf,440,150
28761.jpg,348491,3.ttf,330,150
28762.jpg,21817692,3.ttf,440,150
28763.jpg,36479426,3.ttf,440,150
28764.jpg,48895591,1.ttf,440,150
28765.jpg,50415356,1.ttf,440,150
28766.jpg,28946915,1.ttf,440,150
28767.jpg,16841339,0.ttf,440,150
28768.jpg,45105829,1.ttf,440,150
28769.jpg,11768294,3.ttf,440,150
28770.jpg,68870900,1.ttf,440,150
28771.jpg,40832297,0.ttf,440,150
28772.jpg,43269616,2.ttf,440,150
28773.jpg,37170901,1.ttf,440,150
28774.jpg,38532251,3.ttf,440,150
28775.jpg,52307546,2.ttf,440,150
28776.jpg,78283056,1.ttf,440,150
28777.jpg,26125542,3.ttf,440,150
28778.jpg,42411032,0.ttf,440,150
28779.jpg,15581351,1.ttf,440,150
28780.jpg,74179918,0.ttf,440,150
28781.jpg,51797539,1.ttf,440,150
28782.jpg,29685981,3.ttf,440,150
28783.jpg,14454741,0.ttf,440,150
28784.jpg,26598858,1.ttf,440,150
28785.jpg,21188208,1.ttf,440,150
28786.jpg,32803227,0.ttf,440,150
28787.jpg,73107329,2.ttf,440,150
28788.jpg,13126439,0.ttf,440,150
28789.jpg,14194256,2.ttf,440,150
28790.jpg,38719394,0.ttf,440,150
28791.jpg,82408377,1.ttf,440,150
28792.jpg,26344766,1.ttf,440,150
28793.jpg,53458896,3.ttf,440,150
28794.jpg,70644597,3.ttf,440,150
28795.jpg,84192076,3.ttf,440,150
28796.jpg,82966466,2.ttf,440,150
28797.jpg,10740724,3.ttf,440,150
28798.jpg,5927070,3.ttf,385,150
28799.jpg,36759928,3.ttf,440,150
28800.jpg,24972479,2.ttf,440,150
28801.jpg,149948,3.ttf,330,150
28802.jpg,76756052,1.ttf,440,150
28803.jpg,1746740,0.ttf,385,150
28804.jpg,92647623,1.ttf,440,150
28805.jpg,54819870,0.ttf,440,150
28806.jpg,31498564,1.ttf,440,150
28807.jpg,15571795,1.ttf,440,150
28808.jpg,65920476,1.ttf,440,150
28809.jpg,56847240,3.ttf,440,150
